tel,name,tasteRate,serviceRate,environmentRate,hours,address,avgCost,rid,classify
04-2203-2499,九日味噌燒肉丼專門店,0.85,0.8,0.85,18:00~22:00,"24.15716919512746,120.6684972399629",276,880246,"日式料理,其他日式料理"
02-2880-3147,雅力根坊,0.85,0.75,0.7,08:30~22:00,"25.093744018480002,121.52783500641999",316,51921,"烘焙、甜點、零食,西點烘焙、麵包"
03-587-5541,ㄤ咕麵,0.65,0.6,0.65,11:00~20:00,"24.79261801247,121.17746801729001",119,31087,"主題特色餐廳,懷舊主題"
03-852-6722,提拉米蘇精緻蛋糕(花蓮總公司),0.8,0.65,0.65,10:00~20:00,"23.97685048933747,121.59232901680797",163,55497,"烘焙、甜點、零食,西點烘焙、麵包"
05-227-0661,林聰明沙鍋魚頭(中正本店),0.8,0.7,0.65,16:00~22:00,"23.47879101561,120.45030600065999",133,30865,"鍋類,其他鍋類"
02-2721-6952,N.C.I.S 德相美式加州壽司,0.75,0.65,0.65,"17:30~22:00,11:30~14:30","25.039778901080002,121.55328701654996",623,597812,"異國料理,美式料理"
02-8648-5131,一番座手創日式料理,0.9,0.9,0.9,,"25.07296001111,121.6663370185",644,1116722,"日式料理,懷石料理"
04-2226-8787,洪瑞珍餅店(自由店),0.85,0.65,0.55,,"24.13458400607,120.67681401319",151,39873,"烘焙、甜點、零食,西點烘焙、麵包"
02-2723-9673,ELEMENT,0.7,0.7,0.8,"21:30~02:00,00:00~02:00","25.035542000299998,121.56801401555",597,110589,"主題特色餐廳,酒吧 Lounge Bar"
,055龍蝦海鮮餐廳,0.85,0.6,0.65,,"23.86980001658,121.59849500795",546,78133,"中式料理,熱炒、快炒"
02-2775-5436,PURR's Cafe,0.8,0.8,0.95,"12:00~23:00,12:00~00:00","25.04357800294,121.55060300223002",377,931344,"咖啡、簡餐、茶,複合式"
04-3505-5500,Great Room聚坊餐廳(台中公園智選假日飯店(原:公園快捷假日飯店)),0.75,0.75,0.8,06:30~22:00,"24.14280598786487,120.68528014698826",289,50677,"異國料理,義式料理"
0958-126-223,福州胡椒餅,0.8,0.55,0.55,15:30~24:00,"25.05098300547,121.57745000858",53,22303,"中式料理,麵食點心"
04-2259-9500,鼎泰豐(台中大遠百店),0.85,0.85,0.7,,"24.16457701079,120.64526200782001",400,611194,"中式料理,麵食點心"
,衛屋茶事,0.85,0.8,0.95,,"22.99954171822,120.21161940386",237,113353,"日式料理,其他日式料理"
02-8531-5736,布蕾派對法式烘焙,0.8,0.7,0.65,"13:00~17:30,10:00~24:00,10:00~12:00","24.99556669213484,121.45840449124209",260,41276,"烘焙、甜點、零食,西點烘焙、麵包"
04-2375-8123,森林旁邊 La Foret(英才館),0.75,0.8,0.85,"11:00~15:00,17:00~21:30","24.142247019040003,120.66590201225",348,109190,"異國料理,其他異國料理"
04-2254-7748,餡老滿(文心店),0.75,0.8,0.8,"17:30~21:30,11:30~14:30","24.159731408939997,120.64730200289996",436,949490,"中式料理,北京菜"
02-2325-3478,王品牛排(台北光復南店),0.85,0.95,0.8,"17:30~21:00,11:30~14:00","25.032399005040002,121.55732901745",1248,16759,"異國料理,美式料理"
02-8773-5959,冷藏肉專門 鍋無敵 NabeMuteki(八德店),0.85,0.7,0.75,18:00~23:00,"25.04693791623,121.54610600835",509,1033638,"鍋類,涮涮鍋"
02-2272-1122,ikki藝奇新日本料理(板橋麗寶店),0.85,0.95,0.9,"17:30~22:00,11:30~14:30","25.01454281405,121.46554120708001",755,624114,"日式料理,綜合日式料理"
04-883-1477,蔥媽媽美食生活館,0.8,0.75,0.7,08:30~17:30,"23.69781001559,120.96051500416",333,590376,"其他美食,量販店熟食部"
02-2893-5336,少帥禪園,0.8,0.8,0.9,,"25.13857301711,121.51374901836",1542,91877,"主題特色餐廳,溫泉餐廳"
02-8521-3053,婧 Shabu,0.85,0.85,0.8,"17:00~23:00,11:00~14:30","25.05725051283,121.4622868172",921,1104071,"鍋類,涮涮鍋"
02-2314-2237,Saizeriya薩莉亞義大利料理餐廳(西門店),0.65,0.6,0.65,11:00~23:00,"25.0434703131,121.50686270510006",180,59882,"異國料理,義式料理"
02-2361-2792,ita 義塔‧創義料理(台北重慶南店),0.75,0.9,0.9,"17:30~22:00,11:30~14:30","25.04304101979,121.51337101958",433,998614,"異國料理,義式料理"
02-2721-9192,燒桶子韓風立燒,0.8,0.85,0.8,"00:00~01:00,18:00~01:00","25.043347014640002,121.55413900523001",514,965242,"燒烤類,韓式燒肉"
0966-762-900,饗城食品(常溫方便菜系列),0.75,0.75,0.75,,"24.138650817280002,120.65546911243",209,88095,"其他美食,其他美食"
04-2328-5686,Copain一號店,0.75,0.75,0.7,"17:30~10:30,11:30~14:00","24.16430300624,120.6527470094",275,618318,"異國料理,義式料理"
04-2482-2296,南門蒸餃,0.85,0.75,0.75,,"24.11190801524,120.68372100071001",124,22810,"中式料理,麵食點心"
02-2259-5050,方屋餐廳 Found House,0.65,0.6,0.7,07:00~22:00,"25.02026491124,121.46689401521003",229,799772,"咖啡、簡餐、茶,複合式"
02-2741-7152,紅蟹將軍吃到飽(台北忠孝店),0.75,0.7,0.7,"11:30~15:00,17:30~23:00","25.040864583133715,121.55509601453305",758,7261,"鍋類,其他鍋類"
02-2511-6161,麵屋一燈,0.9,0.85,0.8,11:30~21:30,"25.052372006539997,121.5243890007",315,1065472,"日式料理,日式麵食專賣"
02-2772-7273,Plus Belle 好時光迴廊-藝文廚房,0.7,0.7,0.8,"11:00~02:00,11:00~23:00","25.042388506690003,121.54153901775005",304,82439,"異國料理,其他異國料理"
02-2370-7118,小王清湯瓜仔肉,0.8,0.65,0.55,09:00~20:00,"25.03914500454,121.49862701836",91,46779,"小吃,其他小吃"
03-327-5252,熱盆景火鍋煮藝(林口店),0.0,0.0,0.0,11:00~23:00,"25.0533486,121.3586636",0,1185248,"鍋類,涮涮鍋"
02-2429-2163,阿華炒麵,0.75,0.55,0.4,10:00~18:00,"25.12768601332,121.74288200065",79,39351,"小吃,其他小吃"
02-2536-1101,醬太郎日式燒肉(中山店),0.7,0.75,0.7,12:00~24:00,"25.052752008170003,121.52236800958",559,80399,"燒烤類,炭烤串燒"
02-2568-3378,吉星港式飲茶,0.7,0.6,0.65,00:00~24:00,"25.05194101041,121.5257790069",436,6545,"中式料理,粵菜 港式飲茶"
07-561-6567,高雄婆婆冰,0.75,0.6,0.5,09:00~24:00,"22.62639501998,120.28211200647999",58,34381,"冰品、飲料、甜湯,飲料專賣店"
02-7737-5889,饗食天堂(信義店),0.75,0.75,0.75,"17:30~21:30,14:20~16:20,11:30~14:00","25.03566600655,121.56607400143",700,113839,"buffet自助餐,複合式"
02-8671-5692,東道飲食亭,0.75,0.55,0.7,"17:00~21:00,11:00~15:00","24.93404101048,121.36851000092",127,70566,"中式料理,其它中式料理"
07-370-2775,火星糖(球場路門市),0.9,0.85,0.75,09:00~21:00,"22.656123972609997,120.33669304608",319,580163,"烘焙、甜點、零食,休閒零食"
04-2320-9977,bistro88義法餐酒館,0.7,0.7,0.9,,"24.151255009219998,120.65017801386",725,142397,"異國料理,義式料理"
04-2329-2566,目覺咖啡mezamashikohi  trio(三店),0.75,0.65,0.8,09:00~18:00,"24.15514501594,120.65625300515",263,146073,"咖啡、簡餐、茶,咖啡專賣"
02-8770-6565,六福皇宮-絲路宴餐廳 Silk Road Feast,0.75,0.8,0.8,06:30~23:00,"25.052102000090002,121.54118700152999",1266,122277,"咖啡、簡餐、茶,複合式"
02-2562-1618,時常在這裡,0.85,0.9,0.85,13:00~19:00,"25.05722001161,121.53161700469998",274,601130,"咖啡、簡餐、茶,複合式"
03-333-4567,饗食天堂(新光店),0.75,0.75,0.8,,"24.98992300531,121.31294200018",590,46746,"buffet自助餐,複合式"
04-2221-8061,阿斗伯冷凍芋,0.85,0.65,0.45,,"24.14525601669,120.67791100401",48,40754,"小吃,其他小吃"
02-2961-6664,Andy泰味廚房,0.85,0.7,0.6,11:30~21:00,"25.00484901503,121.45784100276",203,29864,"亞洲料理,泰式料理"
02-2368-5670,CALL ME HOME 可米宏鍋物飲品,0.0,0.0,0.0,11:30~20:30,"25.02585600123,121.52245201749",0,1099757,"鍋類,涮涮鍋"
02-2545-0606,三友拉麵,0.85,0.85,0.8,"17:00~22:00,11:00~14:30","25.05778901887,121.55535001165",218,597760,"日式料理,日式麵食專賣"
02-2541-2511,舒果新米蘭蔬食(台北南京東店),0.75,0.8,0.8,"11:00~14:30,17:30~22:00","25.052244018430002,121.53045500852001",434,92915,"素食,中式"
02-2700-0399,潮肉壽喜燒,0.75,0.8,0.7,"17:00~23:00,12:00~15:00","25.03614801481,121.54658600802",434,66243,"燒烤類,炭烤串燒"
04-2320-2379,K布朗brunch,0.75,0.65,0.75,"08:00~18:00,08:00~16:00","24.15716101044,120.65393601081",177,69622,"咖啡、簡餐、茶,複合式"
02-2775-5161,醜比頭的祕密花園,0.6,0.65,0.85,,"25.04387981136,121.55059130613999",459,1011578,"主題特色餐廳,動漫主題餐廳"
02-2779-1256,一号基地炭火食堂 ダイニングバー,0.75,0.8,0.85,18:00~1:00,"25.043216010650003,121.54789300945993",578,925792,"燒烤類,日式燒肉"
06-290-0359,華侖婷娜,0.8,0.85,0.7,10:00~21:00,"22.973356119480002,120.22440800443005",250,595516,"烘焙、甜點、零食,巧克力專賣"
06-275-4321,轉角餐廳,0.9,0.9,0.9,"11:30~15:00,17:30~22:00","22.99529701161,120.22117201444",947,10432,"異國料理,義式料理"
04-2310-1661,Forro Cafe B&B,0.75,0.7,0.9,09:00~18:00,"24.1557900182,120.65824900944",275,70578,"咖啡、簡餐、茶,複合式"
05-222-2643,屋子裡有甜點,0.9,0.8,0.85,13:00~21:00,"23.48135351613,120.45175061751",187,611068,"烘焙、甜點、零食,西點烘焙、麵包"
02-8773-1913,香港波記茶餐廳,0.65,0.5,0.6,11:30~22:00,"25.042595010779998,121.55335600926",224,6513,"中式料理,粵菜 港式飲茶"
02-2705-0345,La Giara義大利餐廳,0.85,0.85,0.9,"12:00~14:30,18:00~23:00","25.0357120016,121.54340001274001",1171,139585,"異國料理,義式料理"
049-2995-096,金都餐廳,0.85,0.85,0.8,"17:00~21:00,10:00~14:30","23.973480004829998,120.97247001408",340,24839,"中式料理,台菜餐廳"
06-224-0014,赤崁棺材板,0.75,0.55,0.55,10:30~22:00,"22.9922890124,120.1962660115",69,31193,"小吃,其他小吃"
02-2362-0425,一之軒時尚烘焙(師大總店),0.8,0.7,0.7,07:00~23:30,"25.024111016240003,121.52863601386001",83,31396,"烘焙、甜點、零食,西點烘焙、麵包"
049-229-2999,星月天空景觀餐廳,0.65,0.65,0.9,17:00~24:00,"23.909939005760002,120.63508201705",307,33891,"主題特色餐廳,景觀餐廳"
02-2767-8118,Move Deluxe 燄,0.7,0.7,0.75,11:00~22:00,"25.044855917520003,121.56837511779",483,996984,"異國料理,義式料理"
02-2821-7916,涵川食坊 - 石鍋美食,0.9,0.9,0.85,11:00~20:00,"25.100537998169763,121.46706234671638",110,1185119,"亞洲料理,韓式料理"
02-7737-0909,金色三麥(台北京站店),0.75,0.65,0.8,"12:00~24:00,12:00~01:00","25.049345011739998,121.51682500832",594,68567,"主題特色餐廳,啤酒屋"
02-2558-6177,賴記蚵仔煎,0.75,0.6,0.5,16:00~02:00,"25.05686501139,121.51648500171",73,37852,"小吃,蚵仔煎"
02-2567-0580,新紅寶石酒樓,0.7,0.6,0.5,"17:30~21:30,11:30~14:30","25.04915601785,121.520961017",409,6461,"中式料理,粵菜 港式飲茶"
,THE TOAST HEAVEN,0.75,0.75,0.75,,"25.0203250112,121.4691048151",246,996776,"其他美食,其他美食"
0980-191-138,穿越九千公里交給你,0.8,0.8,0.85,12:00~22:00,"25.05993100403,121.54803001577993",294,950464,"咖啡、簡餐、茶,複合式"
037-872-600,賴新魁麵館(三義總店),0.7,0.6,0.5,07:00~20:00,"24.41096000296,120.76835801863001",88,30818,"中式料理,麵食點心"
02-2332-3434,永康街芋頭大王,0.85,0.6,0.5,16:30~22:30,"25.028235003349998,121.50603501652",45,8315,"小吃,其他小吃"
02-2959-7877,OMAYA春川炒雞(板橋店),0.75,0.8,0.8,"11:00~15:00,17:00~22:00","25.00716590077,121.46340800028",340,1055732,"亞洲料理,韓式料理"
03-476-6655,莫內咖啡,0.6,0.6,0.85,,"24.948059016880002,120.99515300946",257,66760,"主題特色餐廳,景觀餐廳"
02-2775-3949,La Creperie Taipei,0.85,0.8,0.75,12:00~23:00,"25.04260401719,121.55161701019",441,966300,"異國料理,法式料理"
02-2321-5820,Chocoholic 巧克哈客巧克力專飲店(一店),0.75,0.7,0.75,13:30~22:30,"25.03307301942,121.53018200733",315,35242,"主題特色餐廳,其它主題餐廳"
04-2301-2526,美村點頭冰,0.8,0.6,0.5,11:30~23:00,"24.1499500086,120.66148401268",59,14698,"冰品、飲料、甜湯,冰淇淋"
02-7737-8885,DOHTON BORI 道頓堀御好燒,0.7,0.5,0.65,11:00~23:00,"25.0356150061,121.56613101148",359,108849,"日式料理,文字燒、大阪燒"
02-2705-8918,MVSA西班牙酒莊餐廳,0.75,0.8,0.8,"17:30~22:30,11:30~14:30","25.029842001989998,121.55017400698",945,601844,"異國料理,西班牙料理"
02-2509-1815,Ms. Bubble cafe(2號店),0.75,0.7,0.7,,"25.06190600297,121.53938201048",286,590014,"咖啡、簡餐、茶,複合式"
02-2312-0124,美好年代 Belle Époque(西門店),0.7,0.6,0.75,11:00~22:00,"25.04472200792,121.50313701163992",361,945136,"主題特色餐廳,懷舊主題"
02-2751-1373,金泰食堂(中崙店),0.75,0.65,0.6,"11:00~15:00,11:00~21:00,16:30~21:00","25.0463567046,121.53905520882",414,624322,"日式料理,生魚片、壽司專賣"
07-374-1312,松子純手工奶酪烤布丁,0.75,0.7,0.65,09:00~19:00,"22.678114188109173,120.33622452678576",100,663184,"烘焙、甜點、零食,休閒零食"
02-2692-7015,銘記越南美食,0.85,0.7,0.75,,"25.06901701787,121.63435400662",369,21234,"亞洲料理,越南料理"
06-215-7157,福記肉圓(總店),0.7,0.45,0.4,06:30~18:30,"22.98913100892,120.20399700226",41,31168,"小吃,其他小吃"
02-2515-3519,八腳老大螃蟹粥火鍋,0.85,0.8,0.65,,"25.06082574389156,121.53446854503858",758,120755,"中式料理,海鮮餐廳"
02-2721-9322,zoo cafe 動物園野餐咖啡,0.85,0.85,0.85,"14:00~17:00,10:00~22:00","25.038500013489998,121.55472501267",296,146497,"主題特色餐廳,寵物餐廳"
02-8780-6882,太陽蕃茄拉麵 (太陽のトマト麺)(誠品信義店),0.7,0.75,0.65,11:00~22:00,"25.039356912160002,121.56585601207993",238,936260,"日式料理,日式麵食專賣"
02-2706-1257,愛玉之夢遊仙草,0.8,0.55,0.5,"00:00~03:00,12:00~03:00","25.030568277812016,121.5541371077715",46,22438,"冰品、飲料、甜湯,甜品、甜湯"
02-2371-9998,和歌壽司,0.7,0.85,0.8,11:30~21:00,"25.04365190029,121.51306901268",422,983154,"日式料理,生魚片、壽司專賣"
02-2249-2259,杯子物語,0.75,0.7,0.7,,"25.0025899099,121.50492301289",150,97194,"烘焙、甜點、零食,西點烘焙、麵包"
04-2422-2147,Buka 這一隻熊咖啡,0.75,0.8,0.9,09:00~18:00,"24.18545130325,120.68497940437997",169,951482,"咖啡、簡餐、茶,複合式"
04-2631-8578,MITAKA 3e CAFE,0.75,0.7,0.95,"16:00~00:00,17:00~00:00","24.219369458160003,120.58986390744",187,109698,"主題特色餐廳,景觀餐廳"
04-2558-1759,濃咖啡 PEI CAFE(后里),0.0,0.0,0.0,,"24.30605900607,120.71220921188001",0,1055186,"咖啡、簡餐、茶,咖啡專賣"
02-2666-6616,名流水岸慢食藝術館,0.75,0.85,0.85,,"24.911627118880002,121.54929980869997",1177,33033,"日式料理,懷石料理"
02-2422-3007,李鵠餅店,0.75,0.6,0.55,,"25.12924800358,121.74188400702",157,27637,"烘焙、甜點、零食,西點烘焙、麵包"
02-2732-7296,Tajin塔吉摩洛哥料理,0.8,0.75,0.8,"18:00~21:00,11:30~14:30","25.028304011209997,121.55628001332",353,100609,"異國料理,非洲料理"
03-835-0006,周家蒸餃,0.65,0.6,0.5,00:00~24:00,"23.97701200557,121.60897400991",45,38654,"中式料理,麵食點心"
04-2326-9817,路地手作り氷菓子,0.75,0.75,0.8,12:00~21:00,"24.15224500065,120.66247701929",105,937730,"冰品、飲料、甜湯,冰淇淋"
02-2358-7288,沐樂咖啡,0.75,0.8,0.8,11:00~22:00,"25.04234501699,121.53108400788001",254,580829,"咖啡、簡餐、茶,複合式"
03-388-7553,香草Amy手工乳酪蛋糕,0.75,0.7,0.65,10:00~19:00,"24.884622019680002,121.28829500609001",231,36793,"烘焙、甜點、零食,西點烘焙、麵包"
04-2322-0159,三星園抹茶日本茶專賣店(宇治商船),0.8,0.7,0.85,11:00~16:30,"24.15344251166,120.6635710165",201,1050066,"咖啡、簡餐、茶,茶專賣"
04-2224-2888,韓34韓國料理(新時代店),0.75,0.8,0.65,,"24.13622400716,120.68653400055999",180,1010250,"亞洲料理,韓式料理"
07-969-3366,大大茶樓港式飲茶(高雄和平店),0.75,0.75,0.8,10:00~22:00,"22.63068567728179,120.3179270910924",507,552860,"中式料理,粵菜 港式飲茶"
04-2328-0328,塩選輕塩風燒肉(公益店),0.8,0.95,0.85,"00:00~03:00,12:00~03:00","24.151134009739998,120.64409900299",915,255079,"燒烤類,日式燒肉"
02-2395-2109,政江號甜不辣,0.7,0.65,0.55,11:00~20:00,"25.03064201249,121.52684201416",79,27567,"小吃,其他小吃"
02-2503-9503,羊肉湯鍋-車庫羊肉爐,0.9,0.8,0.65,18:00~21:30,"25.059443010200003,121.53981200345",470,31500,"鍋類,羊肉爐"
02-8509-5717,CASA DELLA PASTA義麵坊(創始店),0.8,0.65,0.7,"17:30~22:00,11:30~14:00","25.08282698922,121.54712503483",231,27648,"異國料理,義式料理"
02-8969-3369,聚北海道昆布鍋(板橋環球店),0.8,0.9,0.8,11:00~22:00,"25.01405100116,121.46381501505999",417,76542,"鍋類,涮涮鍋"
049-280-2166,老英格蘭莊園,0.7,0.75,0.9,,"24.037691002139997,121.15800100045",590,95798,"烘焙、甜點、零食,西點烘焙、麵包"
,多力可樂餅專賣(旱溪夜市),0.0,0.0,0.0,,"24.13576740184,120.70099951226999",0,1056944,"日式料理,其他日式料理"
04-2254-0691,X子餐廳,0.65,0.75,0.9,,"24.15900570955,120.64576640141",319,985882,"異國料理,義式料理"
02-8978-1716,璞膳日式鍋物,0.85,0.9,0.85,"18:00~24:00,12:00~15:00","25.030049002410003,121.54997001456003",1351,636120,"鍋類,涮涮鍋"
06-226-1069,修安扁擔豆花,0.8,0.65,0.55,10:00~20:00,"22.99727500673,120.19875600211",39,52232,"冰品、飲料、甜湯,剉冰、豆花"
02-2767-2936,義樹空間,0.75,0.8,0.7,"17:30~21:00,11:30~14:00","25.04224001966,121.56897401786",263,143655,"異國料理,義式料理"
02-2758-6096,BELLINI Pasta Pasta 貝里尼(華納威秀店),0.75,0.75,0.7,"11:45~23:00,11:45~22:00","25.03563601329,121.56709900919999",487,80935,"異國料理,義式料理"
02-2627-2886,N.Y Bagels Cafe(內湖店),0.8,0.75,0.75,,"25.081950009,121.56908501503",186,81540,"速食料理,其他速食"
02-2541-5983,L'arcobaleno 天空之橋,0.65,0.75,0.75,11:30~22:00,"25.054987021067642,121.52061224627765",260,92430,"咖啡、簡餐、茶,複合式"
02-2960-1089,蚵仔之家,0.75,0.55,0.45,"15:00~02:00,00:00~02:00","25.00814601917,121.45333900955",99,34160,"小吃,其他小吃"
02-2723-7977,N.Y Bagels Cafe(信義店),0.7,0.65,0.75,00:00~24:00,"25.032517004419997,121.56862701641",294,40094,"異國料理,美式料理"
04-722-9980,北門口肉圓(總店),0.85,0.55,0.4,,"24.082316014819998,120.54116601354",63,30830,"小吃,其他小吃"
02-8780-2997,酒食歐風朝,0.8,0.8,0.75,12:00~22:30,"25.04048801775,121.57385701998001",1236,51778,"異國料理,法式料理"
04-2461-6022,ikki藝奇新日本料理(台中福雅店),0.85,0.95,0.95,"17:30~21:30,11:30~14:30","24.18524601131,120.61884700258",671,153949,"日式料理,綜合日式料理"
02-2885-1029,AN58西班牙創意料理(承德店),0.8,0.8,0.85,11:30~22:00,"25.08045890759,121.52247201102",488,1028406,"異國料理,西班牙料理"
03-378-5100,泰味館(桃園店),0.75,0.75,0.8,"17:30~22:00,11:30~14:30","24.98510401969,121.28559201720999",517,37382,"亞洲料理,泰式料理"
04-2372-3372,安徒生童話鄉村廚,0.7,0.75,0.85,11:30~22:00,"24.135766145859467,120.66244580163436",382,43439,"異國料理,其他異國料理"
02-2504-0468,嘉當歸鴨肉飯麵,0.0,0.0,0.0,,"25.059749,121.539143",0,1203425,"主題特色餐廳,食補藥膳餐廳"
02-2731-5753,Top Thai泰鼎泰式料理(敦化店),0.75,0.65,0.55,"17:30~22:00,11:30~14:30","25.05032801377,121.54459100656",448,9903,"亞洲料理,泰式料理"
07-531-0520,Mars 睦工場,0.7,0.6,0.8,11:00~22:00,"22.62390100114,120.28416700139",242,592396,"咖啡、簡餐、茶,複合式"
02-2501-6167,89海鮮,0.9,0.5,0.4,,"25.05930601016,121.53927101793",1411,989628,"中式料理,海鮮餐廳"
02-2370-1998,于記杏仁豆腐專賣店(衡陽店),0.8,0.65,0.6,10:30~22:30,"25.042321008570003,121.50936000608",58,32083,"冰品、飲料、甜湯,甜品、甜湯"
02-2741-7115,A Community Restaurant and Bar,0.85,0.8,0.8,,"25.03851170958,121.55607680484",1227,979926,"異國料理,法式料理"
08-889-7776,輝哥生魚片,0.7,0.5,0.4,11:00~19:00,"21.94522600938,120.74398100342",280,38253,"中式料理,海鮮餐廳"
04-2305-2099,今日蜜麻花,0.85,0.6,0.5,10:00~21:00,"24.14982101954,120.66244201939",147,27746,"烘焙、甜點、零食,休閒零食"
,東河包子,0.65,0.55,0.55,06:00~20:00,"22.96849701267,121.30444501345",45,30411,"小吃,其他小吃"
